productTitle,originalPrice,price,sold,shipping_mode,discount_percent%,acctual_revenue,potential_revenue,revenue_loss_due_to_discount,free_shipping,discount_range
ROJASOP Shoe Storage Cabinet 12-Tier Organizer 96 Pairs Extra Large Plastic Shoe Rack with Covers Portable,148.63,148.63,2,Free shipping,0.0,297.26,297.26,0.0,True,0%
Makeup Vanity Desk With Large Lighted Mirror With Power Outlet and LED Strip Furniture for Bedroom Toiletries Dressing Table,165.14,165.14,2,Free shipping,0.0,330.28,330.28,0.0,True,0%
3 Piece Patio Furniture Outdoor Bistro Set Metal Action Lounge Cushioned Chairs and Bistro Round Table Set,131.97,131.97,1,Free shipping,0.0,131.97,131.97,0.0,True,0%
"5-Piece Wicker Patio Furniture Set, All-Weather Outdoor Conversation Set Sectional Sofa with Water Resistant Grey Thick Cushions",313.75,313.75,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Gately Traditional End Table with Electrical Outlets, Brown，Small side table, Exquisite ，suitable for living room and bedroom",351.62,351.62,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"3 Pieces Patio Furniture Set, Includes Set of 2 Outdoor Acacia Wood Cushioned Chairs and Coffee Table，Patio Set",164.72,164.72,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Modular sofa, Beige linen modern 3 seater L shaped upholstered furniture, Reversible footrest with storage and pockets",208.23,208.23,1,Free shipping,0.0,208.23,208.23,0.0,True,0%
Air Dresser LED White Vanity Set With Stool and Power Outlet Bedroom Furniture Home Makeup Vanity Table Girls(White) Furnitures,222.59,222.59,4,Free shipping,0.0,890.36,890.36,0.0,True,0%
"Elegant White Shoe Storage Cabinet, Space-Saving Solution with Cubbies for 36 Pairs, 13""D x 23.5"" W x 72.5"" H,Furniture",139.27,139.27,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Makeup Vanity Table Set Glass Top Makeup Vanity Table With 10x Magnifying Mirror 3 Light Settings (Modern White) Furnitures Desk,355.38,207.23,4,Free shipping,41.69,828.92,1421.52,592.6,True,21-50%
"5 Pcs Patio Furniture Sets, Wicker Patio Furniture Set with Washable Cushions & Glass Coffee Table for Garden, Poolside",288.54,288.54,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Sofas for Home Furniture Velvet Upholstered 2 Seater Couch with Square Arms and Tufted Back Sofa Living Room Sofas,129.15,129.15,3,Free shipping,0.0,387.45000000000005,387.45000000000005,0.0,True,0%
"Side Table,Modern end Table,Metal nightstand,Bedside Tables,Accent Table with Storage for Living Room Bedroom entryway Couch",86.86,86.86,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
1: 12 Miniature Wooden Furniture: Wood Cabinet with Drawers Fairy Home Decoration Unpainted DIY Accessories,4.49,1.99,1,Free shipping,55.68,1.99,4.49,2.5,True,50%+
"Franklin 2 Drawers, Soft White Accent Table Bedroom Furniture Nightstands for Bedroom",81.02,81.02,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Outdoor Furniture Sets Sectional PE Rattan Outdoor Furniture Patio Conversation Set with Cushions for Balcony Lawn and Garden,736.43,435.86,5,Free shipping,40.81,2179.3,3682.1499999999996,1502.8499999999995,True,21-50%
Sectional Couch W/Chaise Sleeper Sofa Chenille Small L Shape Sofa Couch Living Room Furniture Home,484.46,484.46,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Gaming Desk White Modern Home Office Desk Table Computer Desks Gray Furniture Pliante Reading Room Study Accessories Laptop,163.42,163.42,5,Free shipping,0.0,817.0999999999999,817.0999999999999,0.0,True,0%
Shoe Furniture Modern and Contemporary Transitional Natural Oak Finished Wood 1-Drawer Shoe Cabinet Free Shipping Organizer Room,103.38,103.38,4,Free shipping,0.0,413.52,413.52,0.0,True,0%
"4-Piece Outdoor Patio Furniture Set,Wicker Rattan Sectional Sofa Couch with Glass Coffee Table|Black Easy Cleaning and Stronger",321.05,321.05,1,Free shipping,0.0,321.05,321.05,0.0,True,0%
"8 Drawers Dresser for Bedroom, Kidsroom Furniture, Tall Chest Tower, Storage Organizer Units for Clothing, Closet, Fabric Bins",42.98,42.98,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
White Bright 4 Drawer Shoe Cabinet Shoe-shelf Furniture Shoes Organizer Shoerack Living Room Cabinets Rack Home,104.75,104.75,1,Free shipping,0.0,104.75,104.75,0.0,True,0%
"Patio Furniture Outdoor Set, Terrace Sofa Set, All-weather PE Rattan with Padded Cushions, Garden Furniture Sets",665.74,393.44,16,Free shipping,40.9,6295.04,10651.84,4356.8,True,21-50%
"Patio Furniture Set, 7 Pieces Outdoor Patio Furniture with Dining Table&Chair, All Weather Wicker Conversation Set with Ottoman",387.73,387.73,1,Free shipping,0.0,387.73,387.73,0.0,True,0%
3 Lighting Colors Home Furniture for Bedroom Makeup Vanity Desk With Lights and 4 Drawers Vanity Table Set Large Size 39.4in(L),181.94,181.94,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"7 Pieces Patio Furniture Set, Outdoor Sectional Sofa Conversation Set, All Weather Wicker Rattan Couch Dining Table & Chair",432.98,432.98,1,Free shipping,0.0,432.98,432.98,0.0,True,0%
"Sofa with 2 seats, Modern Velvet Sofa Accent Upholstered Settee, 2 Seater Small Loveseat for Small Spaces, Living Room Furniture",225.19,225.19,1,Free shipping,0.0,225.19,225.19,0.0,True,0%
Adjustable Mid Back Mesh Swivel Office Chair With Armrests Black Computer Armchair Furniture Chairs Gaming Cheap Cushion,42.83,42.83,9,Free shipping,0.0,385.46999999999997,385.46999999999997,0.0,True,0%
Sofa Futon - Premium Upholstery and Wooden Legs - Light Bluefreight Free Living Room Sofas Furniture Home,298.14,298.14,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
LED Nightstands Set of 2 Modern End Table with 2 Drawers End Tables for Living Room Bedroom furniture bedroom night stand,141.47,141.47,3,Free shipping,0.0,424.40999999999997,424.40999999999997,0.0,True,0%
Night Stand Set 2 With Charging Station Furniture Black Nightstand Set of 2 With LED Lights Bedside Tables for the Bedroom Table,157.25,157.25,2,Free shipping,0.0,314.5,314.5,0.0,True,0%
Patio Furniture Set 4-Piece Outdoor Rattan Wicker Sofa Set with Cushions & Coffee Table with Tempered Glass Table Top,339.1,339.1,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Safavieh Accent Chair, Normal, Camel",374.4,374.4,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
TV Stand With LED Ambient Lights Modern TVs Stand With Open Shelf Storage Cabinet for 62 Inch TVs Furniture White TV Stands,141.05,141.05,7,Free shipping,0.0,987.3500000000001,987.3500000000001,0.0,True,0%
"6 Piece Patio Furniture Set, Outdoor Sectional Conversation Rattan Sofa Set with Ottoman and Outdoor Storage Table",335.98,335.98,6,Free shipping,0.0,2015.88,2015.88,0.0,True,0%
"3 Pieces Patio Furniture Set Outdoor Conversation Textilene Fabric Chairs for Lawn, Garden, Balcony, Poolside",58.53,58.53,1,Free shipping,0.0,58.53,58.53,0.0,True,0%
"Sausalito Chairs for Living Room Furniture, Reading, Arm, Comfy, Small Accent Bedroom, Velvet Pearl Beige",203.36,203.36,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Contemporary Black/White Oval Glass Coffee Table with Round Hollow Base-Modern End Side Table for Home Living Room Furniture,182.94,182.94,5,Free shipping,0.0,914.7,914.7,0.0,True,0%
Patio Furniture Set 4 Pieces Outdoor Rattan Chair Wicker Sofa Garden Conversation Bistro Sets for Yard patio furniture outdoor,244.15,135.61,31,Free shipping,44.46,4203.910000000001,7568.650000000001,3364.74,True,21-50%
"Wicker Patio Furniture Set for 4, Beige Cushions, Outdoor Modern Sectional Conversation Sofa Set for Deck",263.57,263.57,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Mid-Century Wood Shoe Cabinet in Walnut Brown, furniture , shoe cabinets",144.11,144.11,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"3 Pieces Rocking Wicker Bistro Set, Patio Outdoor Furniture Conversation Sets with Porch Chairs and Glass Coffee Table, Beige",303.84,100.34,2,Free shipping,66.98,200.68,607.68,406.99999999999994,True,50%+
"7 Pieces Patio Furniture Set, Modular Patio Set Wicker Outdoor Sectional Sofa Set PE Rattan Wicker Patio Conversation Set",593.72,350.23,8,Free shipping,41.01,2801.84,4749.76,1947.92,True,21-50%
Adjustable Nightstand Table with 2 Drawers Bedroom Furniture Storage Chest Swivel Top Panel Movable Side Table E1 Grade Particle,58.94,58.94,1,Free shipping,0.0,58.94,58.94,0.0,True,0%
31.5in(L)… Home Furniture Luxury Cute Vanity Makeup Table Vanity Desk With Mirror and Lights 3 Lighting Modes Dresser Furnitures,161.81,161.81,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Coffee Table Room End Table With USB Ports and Outlets Living Room Furniture Luxury Center Tables for Rooms Furnitures,26.36,26.36,1,Free shipping,0.0,26.36,26.36,0.0,True,0%
"Sofa Sets for Living Room 3 Piece, 1 Loveseat +2 Accent Chairs, Living Room Furniture Sets for Small Rooms, Sectional Sofa Couch",415.51,415.51,1,Free shipping,0.0,415.51,415.51,0.0,True,0%
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,270.77,156.46,3,Free shipping,42.22,469.38,812.31,342.92999999999995,True,21-50%
"Medicine Cabinet with Lights, 36×30 Inch Lighted Mirror, 2 Door Bathroom 2 Outlets &am",325.78,325.78,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Metal Legs Recliner Sofa Living Room Black Sofaset Furniture for Living Room Sofas 2 Cup Holders Folding Sofa Beds Bed Home Lazy,141.43,141.43,29,Free shipping,0.0,4101.47,4101.47,0.0,True,0%
"Pamapic Patio Furniture Set, 7 Pieces Modular Outdoor Sectional,Wicker Patio Sectional Sofa Conversation Set, Rattan Sofa",349.73,349.73,7,Free shipping,0.0,2448.11,2448.11,0.0,True,0%
"Twin beds with pull-out rests, steel plate supports, height-adjustable beds, multifunctional furniture",111.07,111.07,7,Free shipping,0.0,777.49,777.49,0.0,True,0%
"Mid-Century Oak Wood Nightstand with 2-Drawers, Small Side End Table with Storage, Suitable for Bedrooms and Living Rooms",301.72,301.72,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Folding Adjustable Sex Chair Portable Elastic Furniture Sexual Positions Assistance Chair Bracket for Bedroom Bathroom,10.85,10.85,87,+Shipping: 29.45,0.0,943.9499999999999,943.9499999999999,0.0,False,0%
"Wood Eugene Accent Table, Walnut Night Stand Furniture Bedroom Nightstand",47.81,47.81,2,Free shipping,0.0,95.62,95.62,0.0,True,0%
Auto LED Nightstand With Wireless Charging Station & USB Ports Bedside Tables for the Bedroom Furniture Nightstands Mobile Home,117.38,117.38,21,Free shipping,0.0,2464.98,2464.98,0.0,True,0%
Upgrade Large Version Mid-century Modern Lounge chair With ottoman genuine leather Walnut Black 38 Inch Height,699.75,699.75,1,Free shipping,0.0,699.75,699.75,0.0,True,0%
5 Drawer Dresser for Bedroom Vanity Desk White Living Room Make Up Table Hallway Toilet Furniture Makeup 27.6 in Furnitures Home,187.88,187.88,6,Free shipping,0.0,1127.28,1127.28,0.0,True,0%
Nordic Coffee Table Luxury Bed Side Table Personality Outdoor Balcony Tables Minimalist Square Tea Tables Living Room Furniture,109.89,61.61,2,Free shipping,43.93,123.22,219.78,96.56,True,21-50%
"Nightstand, 2 Drawer Dresser for Bedroom, End Tables with Fabric Storage Drawer, Small Furniture, Night Stand, Si",67.36,26.79,4,Free shipping,60.23,107.16,269.44,162.28,True,50%+
WARMHONIU Shoe Storage Bench with 2 Drawers & 2 Door Cabinet Entryway Bench with Shoe Storage Shoe Bench with Cushion,140.9,140.9,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"7-Piece Patio Furniture Set, Wicker Outdoor Conversation Set with Washable Cushions and Glass Coffee Table, Brown",287.8,287.8,1,Free shipping,0.0,287.8,287.8,0.0,True,0%
"Dining Table Set with Bench,3 Piece Modern Kitchen Table with Right Seat Corner Bench and Bench for Family Dining Room Furniture",685.54,685.54,2,Free shipping,0.0,1371.08,1371.08,0.0,True,0%
"Patio Furniture Set,4 Piece Garden Conversation Set, Outdoor Wicker Rattan Table and Chairs, Black Patio Set, Sectional Sofa",121.07,121.07,1,Free shipping,0.0,121.07,121.07,0.0,True,0%
"Coffee Table, Accent Furniture for Living Room, Indoor, Home Décor w/Open Storage Shelf, Wood Grain Finish - Walnut",51.58,51.58,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Patio Furniture Set, 3Pc Outdoor Wicker with 3'' Thicken Cushion, Rattan Chair Conversation Sets with Glass Coffee Table",149.04,149.04,1,Free shipping,0.0,149.04,149.04,0.0,True,0%
Smart Bedside Table Narrow Smart Nightstands Bedroom Furniture LED Ultra Narrow Smart Bedside Table with Wireless USB Charging,109.92,55.63,1,Free shipping,49.39,55.63,109.92,54.29,True,21-50%
Carbon Black Furniture Bedroom Vanity Table With 4 Drawers and Cushioned Stool for Women Girls Vanity Desk Set With Large Mirror,183.3,183.3,1,Free shipping,0.0,183.3,183.3,0.0,True,0%
Black Dining Chairs Set of 2 Round Upholstered Boucle Dining Room Chairs Mid-Century Modern Kitchen Chairs Curved,158.57,158.57,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Electric Standing Desk Adjustable Height, 48 * 24 Inch Sit Stand up Desk for Home Office Furniture Computer Desk",75.8,75.8,12,Free shipping,0.0,909.5999999999999,909.5999999999999,0.0,True,0%
White Lacquer Dressing Table Bedroom Mirrors Drawer Toiletries Dressing Table Cabinets Living Room Penteadeira Bedroom Furniture,21.2,21.2,8,Free shipping,0.0,169.6,169.6,0.0,True,0%
"Noise-Free King Size Bed Frame Heavy Duty Bed Frame With Faux Leather Headboard Bedroom Furniture 12"" Under-Bed Storage Black",117.65,117.65,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"LED Nightstands Set of 2, Modern End Table with 2 Drawers, End Tables for Living Room Bedroom Grey",136.73,136.73,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
LED Bedside Table 2-piece Set Storage Locker Bedside Table With High-gloss Drawer Bedroom Use Furniture Home,100.0,100.0,2,Free shipping,0.0,200.0,200.0,0.0,True,0%
"3 Pieces Patio Furniture PE Rattan Wicker Chair Conversation Set, 26.6x12.1x19.3 inches, Assemble Easily, Sturdy&Durable",86.8,86.8,18,Free shipping,0.0,1562.3999999999999,1562.3999999999999,0.0,True,0%
Shoe Cabinet Boots Shoe Rack Space Saving Shoes Organizer Shoerack Slippers (Rattan) Home Furniture Shoe-shelf Furnitures,62.75,62.75,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Convertible Sofa Bed, 3-in-1 Multi-Functional Velvet Sleeper Couch Pull-Out Bed Hidden Side Table for Living Room, Small Space",266.5,266.5,2,Free shipping,0.0,533.0,533.0,0.0,True,0%
Makeup Vanity Table Set Glass Top Makeup Vanity Table With 10x Magnifying Mirror 3 Light Settings (Modern White) Furnitures Desk,173.36,173.36,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Patio 3-Piece Furniture Seating Motion Chairs Set Outdoor Bistro Glider Rocking Chair with Comfortable Cushions and Coffee Table,266.69,266.69,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"4 Pieces Outdoor Patio Furniture Modern Conversation Black Bistro Set with Loveseat Tea Table for Home, Lawn and Balcony",181.98,84.99,2,Free shipping,53.3,169.98,363.96,193.98,True,50%+
"Baysitone Clear Dining Chairs Set of 4, Modern Kitchen Chairs with Transparent Seat, Dark Brown Acrylic Accent",159.46,159.46,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"4 Pieces Patio Conversation Set, Outside Rattan Sectional Sofa, Cushioned Furniture Set, Wicker Sofa Ideal for Garden, Backyard",486.32,237.16,1,Free shipping,51.23,237.16,486.32,249.16,True,50%+
"4-Piece Outdoor Patio Furniture Set, Wicker Rattan Sectional Sofa Couch with Glass Coffee Table | Black",250.92,250.92,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
4/5/6/7/8 Pieces Patio Furniture Set Rattan Outside Furniture Wicker Sofa Garden Conversation Sets,158.66,158.66,1,Free shipping,0.0,158.66,158.66,0.0,True,0%
"Living Room Convertible Sectional Sofa, L Shaped Couch for Small Apartment, Reversible Sectional Couch, Velvet Black",549.9,549.9,2,Free shipping,0.0,1099.8,1099.8,0.0,True,0%
Austin 8 Drawer Double Dresser dressers for bedroom makeup vanity silla de maquillaje bedroom furniture,144.71,144.71,4,Free shipping,0.0,578.84,578.84,0.0,True,0%
Modern Lift Top Coffee Table Wooden Furniture with Storage Shelf and Hidden Compartment for Living Room Office,66.12,66.12,18,Free shipping,0.0,1190.16,1190.16,0.0,True,0%
"Sofa Sectional Deep 3-Seat Couch with Ottoman,Chenille Sofa Sleeper Comfy Upholstered Furniture for Living Room,Beige Couch",1111.68,549.84,4,Free shipping,50.54,2199.36,4446.72,2247.36,True,50%+
Mid-Century Modern 2-Door Reeded TV Stand for TVs Up to 65” Mocha Furniture Cabinet Stands Table Supports Living Room Home,169.64,169.64,3,Free shipping,0.0,508.91999999999996,508.91999999999996,0.0,True,0%
Tv Table Simple TV Cabinet Free Shipping Stand Living Room Furniture Home,59.45,59.45,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Vanity Desk With Stool Makeup Vanity Table Set 3 Color Lighting Modes Brightness Adjustable Dressers for Bedroom Furniture Girls,369.77,208.46,7,Free shipping,43.62,1459.22,2588.39,1129.1699999999998,True,21-50%
4 Pieces Patio Furniture Set Outdoor Patio Conversation Sets Poolside Lawn Chairs with Glass Coffee Table Porch Furniture (Blue),154.93,154.93,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Tribesigns Computer Desk, Modern Simple 47 inch Home Office Desk Study Table Writing Desk with 2 Storage Drawers",121.16,121.16,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Small Japanese Luxury Coffee Tables Unusual Entryways Modern Corner Coffee Table Cute Round Mesa De Centro Living Room Furniture,314.56,151.28,15,Free shipping,51.91,2269.2,4718.4,2449.2,True,50%+
1pc Swing chair sunshade waterproof sunscreen garden swing canopy for picnics meeting activities outdoor furniture accessories,13.35,10.85,5,Free shipping,18.73,54.25,66.75,12.5,True,1-20%
Patio Porch Furniture Sets 3 Pieces PE Rattan Wicker Chairs with Table Outdoor Garden Furniture Sets (Brown/Beige),121.51,121.51,1,Free shipping,0.0,121.51,121.51,0.0,True,0%
"Velvet Sectional Convertible Sofa with Chaise, 106.5"" L Shape Sectional Sofa Couch with USB,L Shape Sofa",413.17,413.17,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Dressing Table for Bedroom Furniture Home 4 Cabinets & Time Display Makeup Vanity Table Set Vanity Desk With Mirror and Lights,377.01,212.67,6,Free shipping,43.59,1276.02,2262.06,986.04,True,21-50%
"Patio Furniture Outdoor Set, Terrace Sofa Set, All-weather PE Rattan with Padded Cushions, Garden Furniture Sets",681.72,334.86,13,Free shipping,50.88,4353.18,8862.36,4509.18,True,50%+
Light Luxury Makeup Stools Round Stool Chairs Dressing Stool Vanity Chair Storages Bench Bedrooms Sofas Side Stools Furniture,47.73,26.76,5,Free shipping,43.93,133.8,238.64999999999998,104.84999999999997,True,21-50%
6 Drawer Dresser Dresses White Dressers Dressing Table Bedroom Furniture Home,197.49,197.49,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
New Dining Table Set Glass for Small Spaces Kitchen Table and Chairs for 4 Table with Chairs Home Furniture Rectangular Modern,146.05,146.05,15,Free shipping,0.0,2190.75,2190.75,0.0,True,0%
"3/4 Pieces Patio Furniture Set, Outdoor Rattan Woven Conversation Sectional L-Shaped Sofa for Backyard, Boho Detachable Lounger",375.69,375.69,4,Free shipping,0.0,1502.76,1502.76,0.0,True,0%
Multi-functional Inflatable Sofa Bed Lazy Chair for Adults with Five-in-One Design Home Furniture Living Room Sofas Folding Sets,12.79,12.79,14,Free shipping,0.0,179.06,179.06,0.0,True,0%
Side Bed Table With LED Light Bedside Tables for the Bedroom Furniture Generic Nightstand Set of 2 LED Nightstand With 2 Drawers,247.81,142.68,28,Free shipping,42.42,3995.04,6938.68,2943.6400000000003,True,21-50%
